run,operation,started,time,status,label,base_loss,batch_size,csv_train,decay_f,exp,lambd,load_checkpoint,lr,metric,model_name,n_epochs,optimizer,oversample,patience,pretrained,save_model,step,acc,auc,kappa
5b43ba1b,eyepacs:train,2020-03-31 00:55:05,0:03:41,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_2_UW.csv decay_f=0.1 exp=1 lambd=1 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,focal_loss,8,train_all_2_UW.csv,0.1,1,1,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.4313730001449585,0.7870039939880371,0.5552710294723511
0b0e821e,eyepacs:train,2020-03-31 00:50:59,0:04:06,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_2_UW.csv decay_f=0.1 exp=1 lambd=1 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,focal_loss,8,train_all_2_UW.csv,0.1,1,1,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.5686269998550415,0.8190370202064514,0.6247760057449341
e1e83504,eyepacs:train,2020-03-31 00:48:27,0:02:31,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_1_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,focal_loss,8,train_all_1_UW.csv,0.1,1,10,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.5600000023841858,0.8673999905586243,0.7650830149650574
13f58546,eyepacs:train,2020-03-31 00:45:22,0:03:04,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_1_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,focal_loss,8,train_all_1_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.6200000047683716,0.8846259713172913,0.7900180220603943
b52cc74d,eyepacs:train,2020-03-31 00:41:52,0:03:29,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_1_UW.csv decay_f=0.1 exp=1 lambd=1 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,focal_loss,8,train_all_1_UW.csv,0.1,1,1,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.6000000238418579,0.861981987953186,0.7950350046157837
c1323f0e,eyepacs:train,2020-03-31 00:38:48,0:03:03,completed,base_loss=focal_loss batch_size=8 csv_train=train_all_1_UW.csv decay_f=0.1 exp=1 lambd=1 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,focal_loss,8,train_all_1_UW.csv,0.1,1,1,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.6200000047683716,0.8767840266227722,0.7012389898300171
bb2f5984,eyepacs:dr_grade_ALL_UW,2020-03-31 00:38:47,0:53:36,completed,,,,,,,,,,,,,,,,,,0,0.5192310214042664,0.8157809972763062,0.6695250272750854
09bdc896,eyepacs:train,2020-03-31 00:33:21,0:04:05,completed,base_loss=gls batch_size=8 csv_train=train_all_4_UW.csv decay_f=0.1 exp=1 lambd=1 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,gls,8,train_all_4_UW.csv,0.1,1,1,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.3846150040626526,0.7812060117721558,0.5074160099029541
51ea2f9a,eyepacs:train,2020-03-31 00:30:48,0:02:33,completed,base_loss=gls batch_size=8 csv_train=train_all_4_UW.csv decay_f=0.1 exp=1 lambd=1 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,gls,8,train_all_4_UW.csv,0.1,1,1,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.48076900839805603,0.8321130275726318,0.6174309849739075
ed8de2af,eyepacs:train,2020-03-31 00:27:55,0:02:52,completed,base_loss=gls batch_size=8 csv_train=train_all_3_UW.csv decay_f=0.1 exp=1 lambd=1 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,gls,8,train_all_3_UW.csv,0.1,1,1,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.5294119715690613,0.8223159909248352,0.6550329923629761
04d4cec0,eyepacs:train,2020-03-31 00:25:59,0:01:55,completed,base_loss=gls batch_size=8 csv_train=train_all_3_UW.csv decay_f=0.1 exp=1 lambd=1 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,gls,8,train_all_3_UW.csv,0.1,1,1,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.5686269998550415,0.8023470044136047,0.6896740198135376
f318c726,eyepacs:train,2020-03-31 00:24:15,0:01:43,completed,base_loss=gls batch_size=8 csv_train=train_all_2_UW.csv decay_f=0.1 exp=1 lambd=1 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,gls,8,train_all_2_UW.csv,0.1,1,1,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.4313730001449585,0.7559130191802979,0.5338129997253418
d6766e02,eyepacs:train,2020-03-31 00:21:49,0:02:26,completed,base_loss=gls batch_size=8 csv_train=train_all_2_UW.csv decay_f=0.1 exp=1 lambd=1 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,gls,8,train_all_2_UW.csv,0.1,1,1,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.47058799862861633,0.7904059886932373,0.47697898745536804
3ae30e06,eyepacs:train,2020-03-31 00:18:11,0:03:38,completed,base_loss=gls batch_size=8 csv_train=train_all_1_UW.csv decay_f=0.1 exp=1 lambd=1 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,gls,8,train_all_1_UW.csv,0.1,1,1,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.5799999833106995,0.8657079935073853,0.7978519797325134
