run,operation,started,time,status,label,base_loss,batch_size,csv_train,decay_f,exp,lambd,load_checkpoint,lr,metric,model_name,n_epochs,optimizer,oversample,patience,pretrained,save_model,step,acc,auc,kappa
a95e656a,eyepacs:train,2020-03-17 19:26:29,0:01:54,completed,base_loss=ce batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_kappa_mac_20Mar lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_mac_UW.csv,0.1,1,10,experiments/best_kappa_mac_20Mar,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6896550059318542,0.9183459877967834,0.8499550223350525
d18c2608,eyepacs:train,2020-03-17 19:24:25,0:02:03,completed,base_loss=gls batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_mac_UW.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5862069725990295,0.9214929938316345,0.7970280051231384
f33175e8,eyepacs:train,2020-03-17 19:22:22,0:02:03,completed,base_loss=gls batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=experiments/best_kappa_mac_20Mar lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_mac_UW.csv,0.1,2,10,experiments/best_kappa_mac_20Mar,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.7931029796600342,0.9331449866294861,0.9080920219421387
eb0925cc,eyepacs:train,2020-03-17 19:18:27,0:03:54,completed,base_loss=gls batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_mac_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6551719903945923,0.9124339818954468,0.8463979959487915
ee2ce7c9,eyepacs:train,2020-03-17 19:16:34,0:01:52,completed,base_loss=gls batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_kappa_mac_20Mar lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_mac_UW.csv,0.1,1,10,experiments/best_kappa_mac_20Mar,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.7241380214691162,0.9314410090446472,0.8664990067481995
ea1477b9,eyepacs:dr_grade_MAC_UW_KAPPA,2020-03-17 19:16:33,0:26:59,completed,,,,,,,,,,,,,,,,,,0,0.6896550059318542,0.9140599966049194,0.787913978099823
7e893564,eyepacs:train,2020-03-17 19:08:08,0:02:50,completed,base_loss=focal_loss batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_mac_UW.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6551719903945923,0.9198200106620789,0.7756959795951843
1e05e6c5,eyepacs:train,2020-03-17 19:05:49,0:02:18,completed,base_loss=focal_loss batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=experiments/best_auc_mac_20Mar lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_mac_UW.csv,0.1,2,10,experiments/best_auc_mac_20Mar,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6206899881362915,0.9180709719657898,0.8189190030097961
ffebaf2d,eyepacs:train,2020-03-17 19:03:46,0:02:02,completed,base_loss=focal_loss batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_mac_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6551719903945923,0.9217960238456726,0.6824650168418884
cf5e8ad5,eyepacs:train,2020-03-17 19:01:26,0:02:19,completed,base_loss=focal_loss batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_auc_mac_20Mar lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_mac_UW.csv,0.1,1,10,experiments/best_auc_mac_20Mar,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5862069725990295,0.9148560166358948,0.8023660182952881
3cef6b60,eyepacs:train,2020-03-17 18:59:24,0:02:02,completed,base_loss=ce batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_mac_UW.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5862069725990295,0.9223729968070984,0.8019490242004395
14eac336,eyepacs:train,2020-03-17 18:57:05,0:02:19,completed,base_loss=ce batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=experiments/best_auc_mac_20Mar lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_mac_UW.csv,0.1,2,10,experiments/best_auc_mac_20Mar,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6551719903945923,0.9164310097694397,0.840133011341095
34c768c6,eyepacs:train,2020-03-17 18:55:02,0:02:02,completed,base_loss=ce batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_mac_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5517240166664124,0.9272400140762329,0.7986109852790833
82ed11c7,eyepacs:train,2020-03-17 18:52:43,0:02:18,completed,base_loss=ce batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_auc_mac_20Mar lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_mac_UW.csv,0.1,1,10,experiments/best_auc_mac_20Mar,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6551719903945923,0.9155629873275757,0.8379039764404297
16b3470a,eyepacs:train,2020-03-17 18:50:40,0:02:03,completed,base_loss=gls batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_mac_UW.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5862069725990295,0.9214929938316345,0.7970280051231384
4cb22976,eyepacs:train,2020-03-17 18:48:21,0:02:18,completed,base_loss=gls batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=experiments/best_auc_mac_20Mar lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_mac_UW.csv,0.1,2,10,experiments/best_auc_mac_20Mar,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6551719903945923,0.920149028301239,0.8479300141334534
7528839b,eyepacs:train,2020-03-17 18:46:19,0:02:01,completed,base_loss=gls batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_mac_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5517240166664124,0.9251530170440674,0.7855319976806641
4e893ffd,eyepacs:train,2020-03-17 18:44:04,0:02:15,completed,base_loss=gls batch_size=8 csv_train=train_mac_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_auc_mac_20Mar lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_mac_UW.csv,0.1,1,10,experiments/best_auc_mac_20Mar,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6206899881362915,0.9203420281410217,0.8285980224609375
28588031,eyepacs:dr_grade_MAC_UW_AUC,2020-03-17 18:44:02,0:26:55,completed,,,,,,,,,,,,,,,,,,0,0.6551719903945923,0.9198200106620789,0.7756959795951843
